DateTime,Unnamed: 0,Tair,Rg,NEE_F,NEE_F_QC,GPP,VPD,P,LE_F,RECO,SWC10cm,SWC20cm,SWC50cm,SWC_3,Missing,Time (s),cos day,sin day,cos year,sin year,filled_SWC_3
2015-01-01,17543.5,0.014729166666666677,88.68183333333333,0.22296854166666666,1.0,1.1598420208333333,1.5151041666666665,0.0,4.140490332083333,1.3439864583333332,9.922308510638297,7.1949787234042555,11.595638297872341,7.670255319148937,0.020833333333333332,42300.0,-6.47630097698008e-17,9.830099697201907e-18,0.9999521452060609,0.00842758473263104,7.6725208333333335
2015-01-02,17591.5,2.690791666666667,68.0761875,0.21747453749999998,0.8958333333333334,1.4265208875,1.3653541666666669,0.0,2.559708511875,1.6116308124999998,9.653947916666667,7.032708333333333,11.3695,7.468791666666667,0.0,128700.0,-7.401486830834377e-17,-1.0408340855860843e-17,0.9996589244878451,0.025638868509234667,7.468791666666667
2015-01-03,17639.5,10.24075,29.0180625,0.7087654375,0.3958333333333333,1.68673315625,1.1552708333333335,0.022958333333333334,3.3269697916666665,2.39692,9.454666666666666,6.904583333333334,11.158479166666666,7.308395833333333,0.0,215100.0,-8.326672684688674e-17,4.683753385137379e-17,0.9990694832558967,0.04284255493576689,7.308395833333333
2015-01-04,17687.5,12.426645833333334,33.440333333333335,0.6269964791666666,0.5833333333333334,2.003186275,1.586,0.0438125,8.334650291666668,2.6462547916666668,9.406291666666666,6.798145833333333,10.879333333333333,7.250354166666667,0.0,301500.0,-6.47630097698008e-17,6.47630097698008e-17,0.9981839961743745,0.06003354618865361,7.250354166666667
2015-01-05,17735.5,6.448604166666667,63.58806250000001,-0.9825241666666668,0.6458333333333334,3.0101725270833337,0.6014375,0.0,7.636533208333334,2.006268125,9.446114583333333,6.767479166666667,10.859479166666667,7.251708333333333,0.0,387900.0,-6.013708050052931e-17,-6.418476861114186e-17,0.9970027256322108,0.07720674820617457,7.251708333333333
2015-01-06,17783.5,8.688020833333333,50.185062499999994,-0.4976039583333334,0.3541666666666667,2.8399568020833335,1.4175208333333333,0.01875,11.60574075,2.3367077083333334,9.36078125,6.7181875,10.6890625,7.205541666666666,0.0,474300.0,1.6422048905913775e-16,1.2200888447703542e-16,0.995526021665361,0.09435707219794397,7.205541666666666
2015-01-07,17831.5,9.168000000000001,88.92747916666667,-1.4464354375,0.8958333333333334,3.910973118958333,2.1153541666666666,0.0,22.388293279166664,2.4629954166666668,9.226510416666667,6.607270833333334,10.296750000000001,7.104666666666667,0.0,560700.0,1.1796119636642288e-16,1.7289410643902178e-16,0.9937543218530807,0.11147943615282868,7.104666666666667
2015-01-08,17879.5,8.950229166666666,46.86216666666667,0.05877166666666672,0.5416666666666666,2.4604002875,1.2171041666666667,0.021750000000000002,10.10962887625,2.519599375,9.056760416666668,6.48875,9.869291666666667,6.983958333333334,0.0,647100.0,1.7578531223231644e-16,-1.0755285551056204e-16,0.9916881511882605,0.12856876634485806,6.983958333333334
2015-01-09,17927.5,12.7306875,27.4303125,1.2528694999999999,0.2708333333333333,1.7299401875000002,1.195375,0.0041041666666666666,9.648942604166667,3.0095733333333334,8.964125000000001,6.3885000000000005,9.528354166666666,6.907479166666666,0.0,733500.0,1.6422048905913775e-16,-9.945747928933694e-17,0.98932812192186,0.14561999883667823,6.907479166666666
2015-01-10,17975.5,12.738520833333332,23.959145833333334,1.3297615833333334,0.08333333333333333,1.5893065000000002,1.3080625,0.011729166666666666,9.728422083333333,2.9478585416666667,8.931020833333333,6.351770833333333,9.565854166666666,6.8650625000000005,0.0,819900.0,5.782411586589357e-17,-1.9718023510269708e-16,0.9866749333814845,0.1626280809801061,6.8650625000000005
2015-01-11,18023.5,9.438791666666667,91.72429166666666,-1.4219303541666666,0.4583333333333333,3.8973237939583334,2.699,0.07710416666666665,27.945504352083333,2.48158,9.054010416666666,6.3187291666666665,9.314604166666667,6.89075,0.0,906300.0,4.394632805807911e-17,2.393918396847994e-16,0.983729371764159,0.17958797291333814,6.89075
2015-01-12,18071.5,5.861270833333333,99.68135416666667,-0.597536875,0.8958333333333334,2.6182652791666667,2.8742916666666667,0.0,19.389916895833334,2.0104610416666664,9.314010416666667,6.341958333333333,9.436270833333333,7.0257708333333335,0.0,992700.0,6.245004513516506e-17,1.3010426069826053e-16,0.9804923099033611,0.19649464905437006,7.0257708333333335
2015-01-13,18119.5,9.7556875,70.51852083333333,-1.0129307291666667,0.5208333333333334,3.3623760393124997,3.646270833333334,0.010083333333333333,26.983630541666667,2.363629375,9.283885416666667,6.359229166666666,9.488895833333332,7.035895833333334,0.0,1079100.0,-5.088522196198634e-17,3.1803263726241465e-16,0.9769647070103818,0.2133430995901853,7.035895833333334
2015-01-14,18167.5,10.135,58.53060416666667,-1.0132878333333333,0.5,3.3157495625,2.393854166666667,0.07702083333333333,20.19035183125,2.3188845833333334,9.331979166666667,6.326145833333334,9.160729166666668,7.0475208333333335,0.0,1165500.0,5.551115123125783e-17,1.3819963691948564e-16,0.97314760839009,0.2301283319612708,7.0475208333333335
2015-01-15,18215.5,9.105541666666667,19.909166666666668,0.9077729791666665,0.2916666666666667,1.20709033125,2.6151666666666666,0.06545833333333333,15.654141916666667,2.1267089583333334,9.763041666666666,6.3862499999999995,9.4814375,7.279,0.0,1251900.0,2.2898349882893854e-16,1.7231586528036283e-16,0.9690421451311867,0.24684537234102003,7.279
2015-01-16,18263.5,7.2629375,30.308645833333333,0.12594660416666667,0.7291666666666666,1.7353507083333335,0.9238125,0.3547291666666667,4.653519500000001,1.8633666666666666,12.858385416666666,7.390729166666667,9.7790625,9.241125,0.0,1338300.0,9.483155002006545e-17,-4.238507692969999e-16,0.9646495337710389,0.26348926710958515,9.241125
2015-01-17,18311.5,5.863104166666666,73.13872916666666,-0.7244286875,0.6875,2.4738567729166667,0.9992083333333333,0.138375,8.602881145833333,1.7432699999999999,14.125322916666667,9.0745,13.797875,10.632458333333334,0.0,1424700.0,2.0585385248258112e-16,1.6075104210718413e-16,0.9599710759351924,0.2800550843217416,10.632458333333334
